region,block,row_class,child,share,tier,provenance
WF,sea,Q,SEA.FRT,0.0,none,no observed volume: child stays MEUR (declared)
WF,sea,Q,SEA.PAX,0.0,none,no observed volume: child stays MEUR (declared)
WF,iww,other,IWW.FRT,0.583,5-median,SBS Y11 median shares (RoW / no data)
WF,iww,other,IWW.PAX,0.417,5-median,SBS Y11 median shares (RoW / no data)
WF,iww,fuel_liquid,IWW.FRT,0.583,5-money,no physical work observed for either child: fuel falls back to the monetary shares (declared)
WF,iww,fuel_liquid,IWW.PAX,0.417,5-money,no physical work observed for either child: fuel falls back to the monetary shares (declared)
WF,iww,Q,IWW.FRT,0.0,none,no observed volume: child stays MEUR (declared)
WF,iww,Q,IWW.PAX,0.0,none,no observed volume: child stays MEUR (declared)
WF,air,other,AIR.FRT,0.0223,5-median,SBS Y11 median shares (RoW / no data)
WF,air,other,AIR.PAX,0.9777,5-median,SBS Y11 median shares (RoW / no data)
WF,air,fuel_liquid,AIR.FRT,0.0223,5-money,no physical work observed for either child: fuel falls back to the monetary shares (declared)
WF,air,fuel_liquid,AIR.PAX,0.9777,5-money,no physical work observed for either child: fuel falls back to the monetary shares (declared)
WF,air,Q,AIR.FRT,0.0,none,no observed volume: child stays MEUR (declared)
WF,air,Q,AIR.PAX,0.0,none,no observed volume: child stays MEUR (declared)
WL,road_pipe,other,ROAD.FRT,0.8016,5-median,SBS Y11 median shares (RoW / no data)
WL,road_pipe,other,ROAD.PAX,0.1984,5-median,SBS Y11 median shares (RoW / no data)
WL,road_pipe,other,PIPE,0.0,5-median,SBS Y11 median shares (RoW / no data)
WL,road_pipe,fuel_liquid,ROAD.FRT,0.8016,5-fallback,no volumes: fuel follows the 'other' shares (declared)
WL,road_pipe,fuel_liquid,ROAD.PAX,0.1984,5-fallback,no volumes: fuel follows the 'other' shares (declared)
WL,road_pipe,fuel_liquid,PIPE,0.0,5-fallback,no volumes: fuel follows the 'other' shares (declared)
WL,road_pipe,Q,ROAD.FRT,0.0,none,no observed volume: child stays MEUR (declared)
WL,road_pipe,Q,ROAD.PAX,0.0,none,no observed volume: child stays MEUR (declared)
WL,rail,other,TRN.P,0.5503,5-median,SBS Y11 median shares (RoW / no data)
WL,rail,other,TRN.F,0.4497,5-median,SBS Y11 median shares (RoW / no data)
WL,rail,fuel_liquid,TRN.P,0.5503,5-fallback,no volumes: fuel follows the 'other' shares (declared)
WL,rail,fuel_liquid,TRN.F,0.4497,5-fallback,no volumes: fuel follows the 'other' shares (declared)
WL,rail,Q,TRN.P,0.0,none,no observed volume: child stays MEUR (declared)
WL,rail,Q,TRN.F,0.0,none,no observed volume: child stays MEUR (declared)
WL,sea,other,SEA.FRT,0.6651,5-median,SBS Y11 median shares (RoW / no data)
WL,sea,other,SEA.PAX,0.3349,5-median,SBS Y11 median shares (RoW / no data)
WL,sea,fuel_liquid,SEA.FRT,0.6651,5-money,no physical work observed for either child: fuel falls back to the monetary shares (declared)
WL,sea,fuel_liquid,SEA.PAX,0.3349,5-money,no physical work observed for either child: fuel falls back to the monetary shares (declared)
WL,sea,Q,SEA.FRT,0.0,none,no observed volume: child stays MEUR (declared)
WL,sea,Q,SEA.PAX,0.0,none,no observed volume: child stays MEUR (declared)
WL,iww,other,IWW.FRT,0.583,5-median,SBS Y11 median shares (RoW / no data)
WL,iww,other,IWW.PAX,0.417,5-median,SBS Y11 median shares (RoW / no data)
WL,iww,fuel_liquid,IWW.FRT,0.583,5-money,no physical work observed for either child: fuel falls back to the monetary shares (declared)
WL,iww,fuel_liquid,IWW.PAX,0.417,5-money,no physical work observed for either child: fuel falls back to the monetary shares (declared)
WL,iww,Q,IWW.FRT,0.0,none,no observed volume: child stays MEUR (declared)
WL,iww,Q,IWW.PAX,0.0,none,no observed volume: child stays MEUR (declared)
WL,air,other,AIR.FRT,0.0223,5-median,SBS Y11 median shares (RoW / no data)
WL,air,other,AIR.PAX,0.9777,5-median,SBS Y11 median shares (RoW / no data)
WL,air,fuel_liquid,AIR.FRT,0.0223,5-money,no physical work observed for either child: fuel falls back to the monetary shares (declared)
WL,air,fuel_liquid,AIR.PAX,0.9777,5-money,no physical work observed for either child: fuel falls back to the monetary shares (declared)
WL,air,Q,AIR.FRT,0.0,none,no observed volume: child stays MEUR (declared)
WL,air,Q,AIR.PAX,0.0,none,no observed volume: child stays MEUR (declared)
WM,road_pipe,other,ROAD.FRT,0.8016,5-median,SBS Y11 median shares (RoW / no data)
WM,road_pipe,other,ROAD.PAX,0.1984,5-median,SBS Y11 median shares (RoW / no data)
WM,road_pipe,other,PIPE,0.0,5-median,SBS Y11 median shares (RoW / no data)
WM,road_pipe,fuel_liquid,ROAD.FRT,0.8016,5-fallback,no volumes: fuel follows the 'other' shares (declared)
WM,road_pipe,fuel_liquid,ROAD.PAX,0.1984,5-fallback,no volumes: fuel follows the 'other' shares (declared)
WM,road_pipe,fuel_liquid,PIPE,0.0,5-fallback,no volumes: fuel follows the 'other' shares (declared)
WM,road_pipe,Q,ROAD.FRT,0.0,none,no observed volume: child stays MEUR (declared)
WM,road_pipe,Q,ROAD.PAX,0.0,none,no observed volume: child stays MEUR (declared)
WM,rail,other,TRN.P,0.5503,5-median,SBS Y11 median shares (RoW / no data)
WM,rail,other,TRN.F,0.4497,5-median,SBS Y11 median shares (RoW / no data)
WM,rail,fuel_liquid,TRN.P,0.5503,5-fallback,no volumes: fuel follows the 'other' shares (declared)
WM,rail,fuel_liquid,TRN.F,0.4497,5-fallback,no volumes: fuel follows the 'other' shares (declared)
WM,rail,Q,TRN.P,0.0,none,no observed volume: child stays MEUR (declared)
WM,rail,Q,TRN.F,0.0,none,no observed volume: child stays MEUR (declared)
WM,sea,other,SEA.FRT,0.6651,5-median,SBS Y11 median shares (RoW / no data)
WM,sea,other,SEA.PAX,0.3349,5-median,SBS Y11 median shares (RoW / no data)
WM,sea,fuel_liquid,SEA.FRT,0.6651,5-money,no physical work observed for either child: fuel falls back to the monetary shares (declared)
WM,sea,fuel_liquid,SEA.PAX,0.3349,5-money,no physical work observed for either child: fuel falls back to the monetary shares (declared)
WM,sea,Q,SEA.FRT,0.0,none,no observed volume: child stays MEUR (declared)
WM,sea,Q,SEA.PAX,0.0,none,no observed volume: child stays MEUR (declared)
WM,iww,other,IWW.FRT,0.583,5-median,SBS Y11 median shares (RoW / no data)
WM,iww,other,IWW.PAX,0.417,5-median,SBS Y11 median shares (RoW / no data)
WM,iww,fuel_liquid,IWW.FRT,0.583,5-money,no physical work observed for either child: fuel falls back to the monetary shares (declared)
WM,iww,fuel_liquid,IWW.PAX,0.417,5-money,no physical work observed for either child: fuel falls back to the monetary shares (declared)
WM,iww,Q,IWW.FRT,0.0,none,no observed volume: child stays MEUR (declared)
WM,iww,Q,IWW.PAX,0.0,none,no observed volume: child stays MEUR (declared)
WM,air,other,AIR.FRT,0.0223,5-median,SBS Y11 median shares (RoW / no data)
WM,air,other,AIR.PAX,0.9777,5-median,SBS Y11 median shares (RoW / no data)
WM,air,fuel_liquid,AIR.FRT,0.0223,5-money,no physical work observed for either child: fuel falls back to the monetary shares (declared)
WM,air,fuel_liquid,AIR.PAX,0.9777,5-money,no physical work observed for either child: fuel falls back to the monetary shares (declared)
WM,air,Q,AIR.FRT,0.0,none,no observed volume: child stays MEUR (declared)
WM,air,Q,AIR.PAX,0.0,none,no observed volume: child stays MEUR (declared)
